Crude Oil Price,Price Year-Month,Accident Year,Accident Year-Month,Accident Date,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
71.37,2010-07,2010,2010-07,2010-07-23,"MAGELLAN AMMONIA PIPELINE, L.P.",ANHYDROUS AMMONIA PIPELINE ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,PICKRELL,GAGE,NE,40.36468,-96.65431,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.36,0.12,0.0,0.36,NO,NO,NO,Not Available,Not Available,9.0,113311.0,50.0,2500.0,41800.0,5000.0,500.0,163161.0
71.37,2010-07,2010,2010-07,2010-07-25,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 6B,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,MARSHALL,CALHOUN,MI,42.24329,-84.97251,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,20082.0,0.0,18245.0,1837.0,NO,NO,YES,7/26/2010 11:17,9/27/2010 10:03,61.0,3000000.0,126118.0,23000000.0,177000000.0,635000000.0,2400000.0,840526118.0
71.37,2010-07,2010,2010-07,2010-07-26,CITGO PIPELINE CO,SOUR LAKE TANK FARM,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,SOUR LAKE,HARDIN,TX,30.145766,-94.404044,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,10.0,0.0,9.4,0.6,NO,NO,NO,Not Available,Not Available,0.0,0.0,48.0,0.0,24904.0,0.0,0.0,24952.0
71.37,2010-07,2010,2010-07,2010-07-27,EXPLORER PIPELINE CO,WOOD RIVER TANK FARM,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,HARTFORD,MADISON,IL,38.82204,-90.07892,CORROSION,INTERNAL,197.0,0.0,197.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,25000.0,45.0,0.0,75000.0,137000.0,125000.0,362045.0
71.37,2010-07,2010,2010-07,2010-07-28,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 1,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CASS LAKE,CASS,MN,47.372103,-94.57539,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.23,0.0,0.23,0.0,NO,NO,YES,7/28/2010 8:00,7/28/2010 17:45,0.0,0.0,0.0,0.0,3500.0,14852.0,0.0,18352.0
71.37,2010-07,2010,2010-07,2010-07-29,CENEX PIPELINE LLC,BILLINGS TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BILLINGS,YELLOWSTONE,MT,45.792899,-108.47417800000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.3,0.0,0.27,0.03,NO,NO,Not Available,Not Available,Not Available,0.0,300.0,23.0,0.0,0.0,200.0,0.0,523.0
71.37,2010-07,2010,2010-07,2010-07-29,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 2 ,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CASS LAKE,CASS,MN,47.38361,-94.63389000000001,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,155.0,0.0,155.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,50000.0,5600.0,0.0,84000.0,690400.0,0.0,830000.0
71.37,2010-07,2010,2010-07,2010-07-29,SEMGROUP LP,"CUNNINGHAM 12""",ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,HAVEN,RENO COUNTY,KS,37.8875,-97.90876999999999,CORROSION,INTERNAL,20.0,0.0,12.0,8.0,NO,NO,NO,Not Available,Not Available,0.0,2150.0,850.0,5000.0,2000.0,35000.0,0.0,45000.0
71.37,2010-07,2010,2010-07,2010-07-31,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,CORSICANA,NAVARRO,TX,32.06839,-96.47081,CORROSION,INTERNAL,3.0,0.0,0.5,2.5,NO,NO,NO,Not Available,Not Available,0.0,15000.0,227.0,0.0,2000.0,2000.0,0.0,19227.0
72.07,2010-08,2010,2010-08,2010-08-02,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC",FOUNTAIN TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,FOUNTAIN,EL PASO,CO,38.66916,-104.70138,NATURAL FORCE DAMAGE,LIGHTNING,0.16,0.0,0.16,0.0,NO,NO,YES,8/2/2010 20:35,8/30/2010 14:00,0.0,0.0,17.0,0.0,550.0,0.0,0.0,567.0
72.07,2010-08,2010,2010-08,2010-08-03,WEST TEXAS GULF PIPELINE CO,RANGER-WTG STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,RANGER,EASTLAND,TX,32.49783,-98.63633,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.12,0.0,0.12,0.0,NO,NO,NO,Not Available,Not Available,0.0,1171.0,38.0,0.0,0.0,0.0,0.0,1209.0
72.07,2010-08,2010,2010-08,2010-08-05,"SUNOCO, INC (R&M)",MARCUS HOOK REFINERY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,LIGHT NAPHTHA (GASOLINE COMPONENT),MARCUS HOOK,DELAWARE COUNTY,PA,39.8188,-75.42217,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.78,0.0,0.78,0.0,NO,NO,YES,8/5/2010 1:30,8/5/2010 14:30,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
72.07,2010-08,2010,2010-08,2010-08-05,MID - VALLEY PIPELINE CO,MAUMEE SYSTEM,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,OREGON,LUCAS,OH,41.6234,-83.4878,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.0,0.0,0.0,1.0,NO,NO,YES,8/5/2010 14:50,8/6/2010 14:37,0.0,6709.0,79.0,0.0,3790.0,10660.0,0.0,21238.0
72.07,2010-08,2010,2010-08,2010-08-05,"TEPPCO CRUDE PIPELINE, LLC",CRANE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,CRANE,CRANE,TX,31.434268,-102.440189,CORROSION,INTERNAL,4.5,0.0,4.0,0.5,NO,NO,NO,Not Available,Not Available,0.0,1000.0,50.0,0.0,0.0,9994.0,0.0,11044.0
72.07,2010-08,2010,2010-08,2010-08-05,"MAGELLAN PIPELINE COMPANY, LP",WYNNEWOOD TO OKC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,PAOLI,GARVIN,OK,34.82512,-97.18992,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,320.0,0.0,320.0,0.0,NO,NO,YES,8/5/2010 19:38,8/7/2010 8:55,0.0,80000.0,30300.0,0.0,45000.0,85000.0,0.0,240300.0
72.07,2010-08,2010,2010-08,2010-08-09,KINDER MORGAN CO2 CO. LP,Not Available,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),Not Available,Not Available,Not Available,Not Available,TX,32.115809999999996,-102.29321,ALL OTHER CAUSES,MISCELLANEOUS,0.37,0.0,0.0,0.37,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,600.0,0.0,0.0,600.0
72.07,2010-08,2010,2010-08,2010-08-11,"PLAINS PIPELINE, L.P.",MIDLAND TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,MIDLAND,MIDLAND,TX,32.008359999999996,-102.0054,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,0.0,3.0,0.0,NO,NO,YES,8/11/2010 8:41,8/12/2010 8:00,0.0,6750.0,240.0,0.0,1500.0,1100.0,0.0,9590.0
72.07,2010-08,2010,2010-08,2010-08-11,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,PASADENA,Not Available,TX,29.726944,-95.203333,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.38,0.0,0.38,0.0,NO,NO,YES,8/11/2010 11:00,8/13/2010 22:30,0.0,20000.0,43.0,0.0,0.0,200.0,0.0,20243.0
72.07,2010-08,2010,2010-08,2010-08-12,BP PIPELINE (NORTH AMERICA) INC.,MONT BELVIEW-BAYPORT 191 CHEMICAL GRADE PROPYLENE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPYLENE,LAPORTE,HARRIS,TX,29.669040000000003,-95.05733000000001,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.0,0.0,0.0,3.0,NO,NO,NO,Not Available,Not Available,0.0,220000.0,25600.0,0.0,50000.0,0.0,0.0,295600.0
72.07,2010-08,2010,2010-08,2010-08-17,"BUCKEYE PARTNERS, LP",LONG ISLAND CITY TO MOTIVA GAS,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BROOKLYN,KINGS,NY,40.73625,-73.94435,CORROSION,EXTERNAL,0.23,0.0,0.23,0.0,NO,NO,YES,8/17/2010 8:30,8/19/2010 18:56,0.0,0.0,0.0,0.0,135935.0,363400.0,0.0,499335.0
72.07,2010-08,2010,2010-08,2010-08-17,AMOCO OIL CO,WHITE OAK TO CHICAGO O'HARE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,HAMMOND,LAKE,IN,41.577697,-87.49049000000001,CORROSION,EXTERNAL,920.0,0.0,799.0,121.0,NO,NO,YES,8/17/2010 9:49,9/23/2010 5:46,8.0,5277000.0,37000.0,1740000.0,1800000.0,4330000.0,0.0,13184000.0
72.07,2010-08,2010,2010-08,2010-08-17,"PLAINS PIPELINE, L.P.",DUNCAN STATION,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,DUNCAN,STEPHENS,OK,34.43528,-97.98185,CORROSION,INTERNAL,1.0,0.0,1.0,0.0,NO,NO,YES,8/17/2010 17:00,8/17/2010 18:00,0.0,3900.0,80.0,0.0,500.0,600.0,0.0,5080.0
72.07,2010-08,2010,2010-08,2010-08-18,ONEOK NGL PIPELINE LP,STERLING 2/SALMON BSTR,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,ELKHART,ANDERSON,TX,31.589290000000002,-95.47697,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.2,0.0,2.0,NO,NO,YES,8/18/2010 17:00,8/18/2010 18:25,0.0,15.0,38.0,0.0,120.0,0.0,0.0,173.0
72.07,2010-08,2010,2010-08,2010-08-19,TC OIL PIPELINE OPERATIONS INC,HARTINGTON PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,HARTINGTON,CEDAR,NE,42.63521,-97.3371,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.24,0.0,0.24,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,18.0,0.0,5000.0,28000.0,0.0,33018.0
72.07,2010-08,2010,2010-08,2010-08-19,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,"ST JAMES TERMINAL 40"" CAPLINE ",ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,ST. JAMES,ST. JAMES,LA,30.026090000000003,-90.85108000000001,CORROSION,INTERNAL,0.6,0.0,0.6,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,0.0,28500.0,0.0,28500.0
72.07,2010-08,2010,2010-08,2010-08-20,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,PASEDENA,HARRIS,TX,29.718312,-95.180385,INCORRECT OPERATION,INCORRECT VALVE POSITION,14.0,0.0,14.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,5000.0,15000.0,0.0,20000.0
72.07,2010-08,2010,2010-08,2010-08-20,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,SHERWOOD STATION,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,SHERWOOD,RENVILLE,ND,48.965720000000005,-101.65116,CORROSION,INTERNAL,0.38,0.0,0.38,0.0,NO,NO,YES,8/20/2010 10:00,8/20/2010 15:00,0.0,0.0,25.0,0.0,0.0,0.0,11000.0,11025.0
72.07,2010-08,2010,2010-08,2010-08-22,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CORSICANA,NAVARRO,TX,32.06839,-96.47081,CORROSION,INTERNAL,100.0,0.0,2.0,98.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,6860.0,0.0,46829.0,344350.0,0.0,398039.0
72.07,2010-08,2010,2010-08,2010-08-23,EXPLORER PIPELINE CO,GLENPOOL TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,GLENPOOL,TULSA,OK,35.97916323,-96.00824525,ALL OTHER CAUSES,MISCELLANEOUS,0.6,0.0,0.6,0.0,NO,NO,NO,Not Available,Not Available,0.0,190.0,50.0,0.0,150.0,877.0,1532.0,2799.0
72.07,2010-08,2010,2010-08,2010-08-24,ENBRIDGE PIPELINES (OZARK) L.L.C.,LINE 51 GASCONADE STATION -GA,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,RICHLAND,PULASKI,MO,37.91083,-92.37944,CORROSION,INTERNAL,1.43,0.0,1.43,0.0,NO,NO,NO,Not Available,Not Available,0.0,2000.0,0.0,0.0,3000.0,10000.0,0.0,15000.0
72.07,2010-08,2010,2010-08,2010-08-25,LDH ENERGY MONT BELVIEU L.P.,LDH ENERGY MONT BELVIEU SOUTH TERMINAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,MONT BELVIEU,CHAMBERS,TX,29.847028,-94.897099,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,6.0,0.0,0.0,6.0,NO,NO,YES,8/25/2010 13:30,8/25/2010 17:30,0.0,4820.0,180.0,0.0,0.0,0.0,0.0,5000.0
72.07,2010-08,2010,2010-08,2010-08-26,"KINDER MORGAN ENERGY PARTNERS, L.P.",MONT BELVIEU PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE (80%) PROPANE (20%) MIX,MONT BELVIEU,CHAMBERS,TX,29.846709999999998,-94.9057,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,1.9,0.0,1.0,NO,NO,YES,8/26/2010 21:15,8/27/2010 5:12,0.0,18659.0,18.0,0.0,0.0,0.0,0.0,18677.0
72.07,2010-08,2010,2010-08,2010-08-27,CHEVRON PIPE LINE CO,PINES METER STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,HP PROPYLENE,BAYTOWN,HARRIS,TX,29.825328999999996,-94.922859,ALL OTHER CAUSES,MISCELLANEOUS,0.02,0.0,0.0,0.02,YES,NO,NO,Not Available,Not Available,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
72.07,2010-08,2010,2010-08,2010-08-27,CONOCOPHILLIPS,TANK 1078 AT THE CASPER PUMP STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,EVANSVILLE,NATRONA,WY,42.855444,-106.24686100000001,INCORRECT OPERATION,INCORRECT INSTALLATION,10.0,0.0,0.0,10.0,NO,NO,NO,Not Available,Not Available,0.0,15000.0,1260.0,0.0,0.0,0.0,0.0,16260.0
72.07,2010-08,2010,2010-08,2010-08-27,ENTERPRISE PRODUCTS OPERATING LLC,P-41,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,GILBOA,SCHOHARIE,NY,42.46833,-74.3515,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,3283.0,0.0,0.0,3283.0,NO,NO,YES,8/27/2010 17:00,2/2/2011 13:35,23.0,1441000.0,145332.0,62100.0,163324.0,0.0,0.0,1811756.0
72.07,2010-08,2010,2010-08,2010-08-31,EXXONMOBIL PIPELINE CO,BAYTOWN PRODUCTS 2 (SAPL),ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BAYTOWN,HARRIS,TX,29.73525,-95.02365,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.0,0.48,0.0,YES,NO,YES,8/31/2010 3:30,8/31/2010 16:30,0.0,49000.0,50.0,0.0,0.0,0.0,0.0,49050.0
71.23,2010-09,2010,2010-09,2010-09-01,CHEVRON PIPE LINE CO,SOUTH FEEDSTOCK,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,FRIENDSWOOD,GALVESTON,TX,29.546190000000003,-95.21378299999999,ALL OTHER CAUSES,MISCELLANEOUS,4.46,0.0,0.0,4.46,NO,NO,YES,9/1/2010 17:25,9/3/2010 10:00,0.0,38700.0,100.0,0.0,7000.0,0.0,0.0,45800.0
71.23,2010-09,2010,2010-09,2010-09-02,"NUSTAR LOGISTICS, L.P.",WICHITA FALLS STATION,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,WICHITA FALLS,WICHITA ,TX,33.912690000000005,-98.43935,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.0,0.0,0.0,3.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,222.0,0.0,1800.0,200.0,0.0,2222.0
71.23,2010-09,2010,2010-09,2010-09-03,JAYHAWK PIPELINE LLC,Not Available,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,HUGOTON ,STEVENS,KS,37.084140000000005,-101.32146,CORROSION,INTERNAL,2.0,0.0,0.0,2.0,NO,NO,YES,9/3/2010 10:10,9/3/2010 18:50,0.0,0.0,120.0,500.0,2000.0,1500.0,0.0,4120.0
71.23,2010-09,2010,2010-09,2010-09-05,"MAGELLAN AMMONIA PIPELINE, L.P.",ENID LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,Not Available,GRANT,OK,36.810495,-97.831946,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.71,0.0,0.0,0.71,NO,NO,NO,Not Available,Not Available,0.0,0.0,60.0,0.0,20000.0,25000.0,0.0,45060.0
71.23,2010-09,2010,2010-09,2010-09-05,EXXONMOBIL PIPELINE CO,Not Available,OFFSHORE,Not Available,CRUDE OIL,Not Available,Not Available,Not Available,Not Available,Not Available,28.617778,-92.068889,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.0,0.0,0.0,0.0,YES,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.23,2010-09,2010,2010-09,2010-09-07,CENEX PIPELINE LLC,RECEIVER AT MP 191,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,Not Available,PRAIRIE,MT,46.71782754,-105.44129948,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.6,0.0,0.0,3.6,NO,NO,YES,9/7/2010 14:22,9/7/2010 15:20,0.0,200.0,300.0,0.0,500.0,0.0,9500.0,10500.0
71.23,2010-09,2010,2010-09,2010-09-07,ALYESKA PIPELINE SERVICE CO,RGV-35A,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,COLDFOOT,Not Available,AK,67.7987,-149.8164,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,700.0,8.0,0.0,3420.0,0.0,0.0,4128.0
71.23,2010-09,2010,2010-09,2010-09-08,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,NUSTAR ARK CITY STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,ARKANSAS CITY,COWLEY CO,KS,37.04441,-97.01768,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.0,0.5,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,2500.0,60.0,0.0,3000.0,660.0,0.0,6220.0
71.23,2010-09,2010,2010-09,2010-09-08,DIXIE PIPELINE,MARINGOUIN STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,MARINQOUIN,POINTEE COUPEE,LA,30.496160999999997,-91.56066700000001,INCORRECT OPERATION,OTHER INCORRECT OPERATION,382.0,0.0,0.0,382.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,17328.0,0.0,0.0,0.0,0.0,17328.0
71.23,2010-09,2010,2010-09,2010-09-08,ONEOK NGL PIPELINE LP,212 METER RUN AT CONWAY STORAGE ,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,NATURAL GASOLINE,WINDOM,MCPHERSON,KS,38.37239,-97.80143000000001,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.85,0.1,0.0,0.85,NO,NO,NO,Not Available,Not Available,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0
71.23,2010-09,2010,2010-09,2010-09-08,ONEOK NGL PIPELINE LP,313 JUNCTION OR KM/ONEOK DELIVERY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,NATURAL GASOLINE,WINDOM,MCPHERSON,KS,38.3693,-97.83197,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.85,0.1,0.0,0.85,NO,NO,NO,Not Available,Not Available,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0
71.23,2010-09,2010,2010-09,2010-09-09,MOBIL CORP,Not Available,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,Not Available,Not Available,TX,29.97496932,-94.05729170000001,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.37,0.0,0.37,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,43.0,0.0,5000.0,40000.0,2400.0,47443.0
71.23,2010-09,2010,2010-09,2010-09-09,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 6A,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,ROMEOVILLE,WILL,IL,41.655265,-88.076523,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,7538.0,0.0,7538.0,0.0,NO,NO,YES,9/9/2010 12:28,9/17/2010 9:50,470.0,2810324.0,70000.0,12233787.0,12146232.0,16538963.0,3594260.0,47393566.0
71.23,2010-09,2010,2010-09,2010-09-11,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 6B,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,FOWLERVILLE,LIVINGSTON,MI,42.56794,-84.10547,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.24,0.0,0.24,0.0,NO,NO,NO,Not Available,Not Available,0.0,20000.0,0.0,0.0,2500.0,2500.0,0.0,25000.0
71.23,2010-09,2010,2010-09,2010-09-12,ENBRIDGE PIPELINES (OZARK) L.L.C.,EL DORADO TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,EL DORADO,BUTLER,KS,37.80556,-96.915,CORROSION,EXTERNAL,0.24,0.0,0.24,0.0,NO,NO,NO,Not Available,Not Available,0.0,70000.0,0.0,0.0,0.0,10000.0,0.0,80000.0
71.23,2010-09,2010,2010-09,2010-09-12,"PLAINS MARKETING, L.P.",ST. JAMES TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,ST JAMES,ST JAMES,LA,30.0016,-90.8521,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",161.0,0.0,161.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,149622.0,14400.0,0.0,10900.0,3000.0,0.0,177922.0
71.23,2010-09,2010,2010-09,2010-09-13,EXPLORER PIPELINE CO,FAUNA TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,HOUSTON,HARRIS,TX,29.816369,-95.18092,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,189.0,0.0,189.0,0.0,NO,NO,YES,9/13/2010 14:03,9/13/2010 15:09,0.0,7000.0,8000.0,0.0,50000.0,259657.0,39500.0,364157.0
