Date,Wheat Value,Soybean Value
7/21/2017,4.9925,9.9685
7/24/2017,4.8875,10.039
7/25/2017,4.74,9.985
7/26/2017,4.7775,9.6425
7/27/2017,4.7975,9.7075
7/28/2017,4.81,9.54
7/31/2017,4.745,9.5225
8/1/2017,4.6125,9.64
8/2/2017,4.6075,9.67
8/3/2017,4.5775,9.66
8/4/2017,4.5475,9.34
8/7/2017,4.635,9.3825
8/8/2017,4.57,9.3275
8/9/2017,4.595,9.2175
8/10/2017,4.405,9.2175
8/11/2017,4.3925,9.3025
8/14/2017,4.41,9.375
8/15/2017,4.295,9.325
8/16/2017,4.1925,9.3375
8/17/2017,4.14,9.35
8/18/2017,4.16,9.4125
8/21/2017,4.095,9.39
8/22/2017,4.0225,9.3645
8/23/2017,4.0325,9.3335
8/24/2017,4.09,9.2915
8/25/2017,4.095,9.4345
8/28/2017,4.056,9.495
8/29/2017,4.1355,9.685
8/30/2017,4.1925,9.71
8/31/2017,4.2965,9.6875
9/1/2017,4.3875,9.62
9/5/2017,4.43,9.6
9/6/2017,4.4575,9.505
9/7/2017,4.3725,9.605
9/8/2017,4.3775,9.76
9/11/2017,4.3475,9.6875
9/12/2017,4.42,9.6775
9/13/2017,4.4325,9.655
9/14/2017,4.43,9.7
9/15/2017,4.49,9.7075
9/18/2017,4.435,9.8425
9/19/2017,4.43,9.7125
9/20/2017,4.4975,9.635
9/21/2017,4.525,9.655
9/22/2017,4.495,9.595
9/25/2017,4.54,9.6825
9/26/2017,4.5375,9.5725
9/27/2017,4.615,9.5525
9/28/2017,4.55,9.5825
9/29/2017,4.4825,9.6825
10/2/2017,4.4475,9.7225
10/3/2017,4.48,9.6675
10/4/2017,4.42,9.66
10/5/2017,4.4075,9.6525
10/6/2017,4.435,9.92
10/9/2017,4.36,10.0025
10/10/2017,4.3525,9.91
10/11/2017,4.3325,9.8475
10/12/2017,4.305,9.8425
10/13/2017,4.395,9.865
10/16/2017,4.365,9.7875
10/17/2017,4.3475,9.8075
10/18/2017,4.3,9.755
10/19/2017,4.3275,9.755
10/20/2017,4.26,9.735
10/23/2017,4.3675,9.7975
10/24/2017,4.38,9.798
10/25/2017,4.355,9.8255
10/26/2017,4.3175,9.9125
10/27/2017,4.2725,9.9925
10/30/2017,4.2475,9.8675
10/31/2017,4.185,9.94
11/1/2017,4.18,9.96
11/2/2017,4.26,9.985
11/3/2017,4.2575,9.85
11/6/2017,4.3075,9.87
11/7/2017,4.2725,9.7425
11/8/2017,4.2675,9.6775
11/9/2017,4.29,9.7625
11/10/2017,4.315,9.72
11/13/2017,4.2425,9.905
11/14/2017,4.28,9.9
11/15/2017,4.2,9.89
11/16/2017,4.215,9.9725
11/17/2017,4.2725,9.9325
11/20/2017,4.22,9.96
11/21/2017,4.2475,9.93
11/22/2017,4.2275,9.925
11/24/2017,4.1575,9.8575
11/27/2017,4.1325,9.9425
11/28/2017,4.1815,9.985
11/29/2017,4.2745,10.085
11/30/2017,4.2825,10.0275
12/1/2017,4.385,9.92
12/4/2017,4.3525,9.8975
12/5/2017,4.3275,9.825
12/6/2017,4.2525,9.7575
12/7/2017,4.215,9.7925
12/8/2017,4.19,9.6775
12/11/2017,4.135,9.6725
12/12/2017,4.1075,9.615
12/13/2017,4.1675,9.56
12/14/2017,4.1825,9.54
12/15/2017,4.1825,9.4875
12/18/2017,4.205,9.495
12/19/2017,4.195,9.615
12/20/2017,4.235,9.603
12/21/2017,4.27,9.5235
12/22/2017,4.2475,9.5975
12/26/2017,4.2225,9.6475
12/27/2017,4.28,9.6875
12/28/2017,4.2775,9.6775
12/29/2017,4.27,9.7075
1/2/2018,4.335,9.6675
1/3/2018,4.36,9.6375
1/4/2018,4.34,9.55
1/5/2018,4.3075,9.5
1/8/2018,4.2775,9.605
1/9/2018,4.3225,9.68
1/10/2018,4.3425,9.6875
1/11/2018,4.3325,9.73
1/12/2018,4.205,9.7725
1/16/2018,4.165,9.8425
1/17/2018,4.215,9.8625
1/18/2018,4.2525,9.9225
1/19/2018,4.2275,9.9225
1/22/2018,4.2575,9.855
1/23/2018,4.215,9.915
1/24/2018,4.33,10.0025
1/25/2018,4.345,9.9575
1/26/2018,4.41,9.85
1/29/2018,4.4925,9.7875
1/30/2018,4.5725,9.6975
1/31/2018,4.5175,9.8625
2/1/2018,4.51,9.83
2/2/2018,4.4675,9.8775
2/5/2018,4.4025,9.83
2/6/2018,4.4625,10.0175
2/7/2018,4.605,10.1175
2/8/2018,4.5625,10.1725
2/9/2018,4.49,10.2425
2/12/2018,4.64,10.215
2/13/2018,4.6075,10.265
2/14/2018,4.5575,10.3425
2/15/2018,4.6175,10.32
2/16/2018,4.5775,10.385
2/20/2018,4.4925,10.3895
2/21/2018,4.4725,10.449
2/22/2018,4.5125,10.534
2/23/2018,4.5465,10.68
2/26/2018,4.648,10.71
2/27/2018,4.715,10.775
2/28/2018,4.929,10.7475
3/1/2018,5.155,10.6525
3/2/2018,5,10.64
3/5/2018,5.0925,10.3925
3/6/2018,5.07,10.41
3/7/2018,4.9725,10.4875
3/8/2018,4.9925,10.3225
3/9/2018,4.8925,10.4075
3/12/2018,4.9075,10.495
3/13/2018,4.865,10.225
3/14/2018,4.8875,10.2825
3/15/2018,4.7875,10.2975
3/16/2018,4.6775,10.2975
3/19/2018,4.5075,10.2825
3/20/2018,4.53,10.255
3/21/2018,4.535,10.195
3/22/2018,4.5575,10.18
3/23/2018,4.6025,10.4475
3/26/2018,4.5425,10.355
3/27/2018,4.49,10.38
3/28/2018,4.455,10.1525
3/29/2018,4.51,10.3125
4/2/2018,4.4625,10.3375
4/3/2018,4.575,10.47
4/4/2018,4.5575,10.5
4/5/2018,4.6475,10.4775
4/6/2018,4.7225,10.6075
4/9/2018,4.9075,10.5425
4/10/2018,4.92,10.42
4/11/2018,4.8725,10.46
4/12/2018,4.81,10.4175
4/13/2018,4.725,10.3725
4/16/2018,4.6225,10.2875
4/17/2018,4.6625,10.2075
4/18/2018,4.7525,10.2225
4/19/2018,4.7675,10.2985
4/20/2018,4.6325,10.326
4/23/2018,4.615,10.5175
4/24/2018,4.725,10.4635
4/25/2018,4.888,10.5325
4/26/2018,4.8425,10.43
4/27/2018,4.973,10.5325
4/30/2018,5.109,10.3675
5/1/2018,5.2925,10.115
5/2/2018,5.2675,10.2025
5/3/2018,5.38,10.1575
5/4/2018,5.2625,10.2125
5/7/2018,5.115,10.0325
5/8/2018,5.145,10.1775
5/9/2018,5.105,10.1875
5/10/2018,5.065,9.9975
5/11/2018,4.9875,9.95
5/14/2018,4.9125,9.985
5/15/2018,4.935,10.2525
5/16/2018,4.9425,10.305
5/17/2018,4.975,10.3925
5/18/2018,5.1825,10.3575
5/21/2018,5.0725,10.415
5/22/2018,5.215,10.305
5/23/2018,5.31,10.23
5/24/2018,5.3025,10.185
5/25/2018,5.43,10.2125
5/29/2018,5.365,10.0175
5/30/2018,5.22,10.0125
5/31/2018,5.2625,9.9425
6/1/2018,5.2325,9.7425
6/4/2018,5.0525,9.6925
6/5/2018,5.1,9.5375
6/6/2018,5.1975,9.54
6/7/2018,5.2675,9.36
6/8/2018,5.2,9.2725
6/11/2018,5.145,9.055
6/12/2018,5.345,9.085
6/13/2018,5.165,8.89
6/14/2018,5.015,8.895
6/15/2018,4.995,8.805
6/18/2018,4.9,8.945
6/19/2018,4.7775,8.745
6/20/2018,4.8825,8.684
6/21/2018,4.9525,8.697
6/22/2018,4.9125,8.6455
6/25/2018,4.7675,8.625
6/26/2018,4.722,8.535
6/27/2018,4.831,8.48
6/28/2018,4.819,8.3925
6/29/2018,5.005,8.775
7/2/2018,4.8025,8.5575
7/3/2018,4.91,8.5575
7/5/2018,5.055,8.33
7/6/2018,5.1525,8.3375
7/9/2018,5.08,8.1875
7/10/2018,4.92,8.295
7/11/2018,4.7175,8.395
7/12/2018,4.845,8.4225
7/13/2018,4.97,8.46
7/16/2018,4.885,8.4975
7/17/2018,4.9775,8.4775
7/18/2018,4.945,8.58
7/19/2018,5.0425,8.6075
7/20/2018,5.16,8.6225
7/23/2018,5.1375,8.724
7/24/2018,5.1025,8.7845
7/25/2018,5.4275,9.0775
7/26/2018,5.365,8.915
7/27/2018,5.305,8.87
7/30/2018,5.465,8.915
7/31/2018,5.5375,8.8275
8/1/2018,5.5825,8.9525
8/2/2018,5.605,8.9975
8/3/2018,5.5625,8.93
8/6/2018,5.745,8.5075
8/7/2018,5.6825,8.5725
8/8/2018,5.7,8.6825
8/9/2018,5.645,8.575
8/10/2018,5.4675,8.855
8/13/2018,5.335,8.815
8/14/2018,5.4175,8.8175
8/15/2018,5.3225,8.745
8/16/2018,5.4225,8.5825
8/17/2018,5.605,8.42
8/20/2018,5.4225,8.42
8/21/2018,5.2725,8.3475
8/22/2018,5.26,8.2305
8/23/2018,5.22,8.2835
8/24/2018,5.1475,8.267
8/27/2018,4.9925,8.414
8/28/2018,5.0325,8.4425
8/29/2018,5.2615,8.38
8/30/2018,5.242,8.3925
8/31/2018,5.401,8.44
9/4/2018,5.315,8.4525
9/5/2018,5.2175,8.3175
9/6/2018,5.1375,8.4
9/7/2018,5.1125,8.3325
9/10/2018,5.2825,8.305
9/11/2018,5.1875,8.235
9/12/2018,5.0675,8.14
9/13/2018,4.97,8.3
9/14/2018,5.115,8.5025
9/17/2018,5.0625,8.4725
9/18/2018,5.105,8.41
9/19/2018,5.225,8.4575
9/20/2018,5.24,8.5
9/21/2018,5.2175,8.55
9/24/2018,5.27,8.455
9/25/2018,5.2075,8.5775
9/26/2018,5.175,8.66
9/27/2018,5.13,8.615
9/28/2018,5.09,8.5925
10/1/2018,5.095,8.69
10/2/2018,5.1925,8.6975
10/3/2018,5.1525,8.63
10/4/2018,5.18,8.5225
10/5/2018,5.21,8.5825
10/8/2018,5.14,8.675
10/9/2018,5.15,8.915
10/10/2018,5.105,8.8475
10/11/2018,5.08,8.8575
10/12/2018,5.1725,8.635
10/15/2018,5.25,8.5675
10/16/2018,5.235,8.585
10/17/2018,5.175,8.575
10/18/2018,5.13,8.5025
10/19/2018,5.1475,8.4175
10/22/2018,5.08,8.4755
10/23/2018,5.09,8.443
10/24/2018,4.995,8.416
10/25/2018,4.8725,8.492
10/26/2018,5.0525,8.82
10/29/2018,5.0725,8.8775
10/30/2018,4.9975,8.8575
10/31/2018,5.005,8.8425
11/1/2018,5.08,8.795
11/2/2018,5.0875,8.79
11/5/2018,5.0725,8.8675
11/6/2018,5.12,8.8325
11/7/2018,5.1025,8.7825
11/8/2018,5.0775,8.835
11/9/2018,5.02,8.8875
11/12/2018,5.1975,8.9225
11/13/2018,5.0775,8.7375
11/14/2018,5.03,8.81
11/15/2018,5.055,8.83
11/16/2018,5.0675,8.81
11/19/2018,4.985,8.6225
11/20/2018,5.0075,8.755
11/21/2018,4.9875,8.905
11/23/2018,4.9975,8.8725
11/26/2018,5.075,8.9475
11/27/2018,4.997,9.0575
11/28/2018,5.031,9.1175
11/29/2018,5.0325,9.135
11/30/2018,5.1575,9.095
12/3/2018,5.2125,9.1675
12/4/2018,5.225,9.0975
12/5/2018,5.18,9.15
12/6/2018,5.155,9.2
12/7/2018,5.3125,9.07
12/10/2018,5.2525,9.005
12/11/2018,5.21,9.0475
12/12/2018,5.265,9.0775
12/13/2018,5.36,9
12/14/2018,5.3,8.935
12/17/2018,5.3525,8.8475
12/18/2018,5.3275,8.84
12/19/2018,5.225,8.726
12/20/2018,5.235,8.744
12/21/2018,5.14,8.904
12/24/2018,5.165,8.925
12/26/2018,5.1,9.07
12/27/2018,5.105,9.1275
12/28/2018,5.115,9.215
12/31/2018,5.0325,9.2425
1/2/2019,5.0675,9.185
1/3/2019,5.1375,9.24
1/4/2019,5.17,9.0675
1/7/2019,5.1675,9.1025
1/8/2019,5.1775,9.035
1/9/2019,5.2,8.9325
1/10/2019,5.1375,8.945
1/11/2019,5.195,9.0775
1/14/2019,5.1425,9.1675
1/15/2019,5.11,9.0925
1/16/2019,5.125,9.15
1/17/2019,5.1775,9.16
1/18/2019,5.1775,9.2525
1/22/2019,5.2125,9.2325
1/23/2019,5.26,9.19
1/24/2019,5.215,9.21
1/25/2019,5.2,9.1525
1/28/2019,5.1875,9.1775
1/29/2019,5.1325,9.185
1/30/2019,5.1675,9.2025
1/31/2019,5.165,9.2175
2/1/2019,5.2425,9.1325
2/4/2019,5.2575,9.145
2/5/2019,5.2725,9.05
2/6/2019,5.26,9.175
2/7/2019,5.1325,9.165
2/8/2019,5.1725,9.035
2/11/2019,5.1825,9.075
2/12/2019,5.2,9.0075
2/13/2019,5.2225,9.025
2/14/2019,5.07,9.11
2/15/2019,5.0425,9.1025
2/19/2019,4.8975,9.144
2/20/2019,4.8075,9.0905
2/21/2019,4.865,9.1145
2/22/2019,4.8675,9.077
2/25/2019,4.6795,9.115
2/26/2019,4.6345,9.16
2/27/2019,4.6445,9.1375
2/28/2019,4.581,9.02
3/1/2019,4.5725,9.025
3/4/2019,4.555,8.9575
3/5/2019,4.6275,8.9
3/6/2019,4.5,8.97
3/7/2019,4.3825,9.01
3/8/2019,4.395,8.985
3/11/2019,4.285,9.0925
3/12/2019,4.53,9.0575
3/13/2019,4.4725,9.04
3/14/2019,4.5275,9.06
3/15/2019,4.6225,9.105
3/18/2019,4.5675,9.0375
3/19/2019,4.565,9.065
3/20/2019,4.6475,9.0075
3/21/2019,4.665,8.875
3/22/2019,4.66,8.895
3/25/2019,4.695,8.8425
3/26/2019,4.6925,8.955
3/27/2019,4.695,9
3/28/2019,4.645,8.9875
3/29/2019,4.5775,9.065
4/1/2019,4.6275,8.99
4/2/2019,4.64,8.9875
4/3/2019,4.71,8.9875
4/4/2019,4.7075,9.02
4/5/2019,4.6775,8.9525
4/8/2019,4.6525,8.9525
4/9/2019,4.595,8.9875
4/10/2019,4.58,8.88
4/11/2019,4.605,8.79
4/12/2019,4.645,8.805
4/15/2019,4.595,8.77
4/16/2019,4.45,8.62
4/17/2019,4.47,8.5525
4/18/2019,4.4425,8.6195
4/22/2019,4.3575,8.5905
4/23/2019,4.3875,8.5545
4/24/2019,4.3225,8.5145
4/25/2019,4.361,8.5175
4/26/2019,4.38,8.4325
4/29/2019,4.3185,8.4225
4/30/2019,4.267,8.3025
5/1/2019,4.36,8.3075
5/2/2019,4.44,8.2725
5/3/2019,4.38,8.1275
5/6/2019,4.3725,8.0925
5/7/2019,4.395,8.025
5/8/2019,4.39,8.315
5/9/2019,4.295,8.355
5/10/2019,4.2475,8.3975
5/13/2019,4.37,8.2175
5/14/2019,4.485,8.3175
5/15/2019,4.4875,8.22
5/16/2019,4.67,8.285
5/17/2019,4.65,8.215
5/20/2019,4.7825,8.2975
5/21/2019,4.7875,8.56
5/22/2019,4.7275,8.72
5/23/2019,4.7025,8.89
5/24/2019,4.895,8.7775
5/28/2019,5.0475,8.79
5/29/2019,4.905,8.8175
5/30/2019,5.145,8.6975
5/31/2019,5.03,8.6875
6/3/2019,5.1975,8.5625
6/4/2019,5.0725,8.585
6/5/2019,4.9075,8.5925
6/6/2019,5.1,8.78
6/7/2019,5.045,8.88
6/10/2019,5.075,8.9675
6/11/2019,5.18,9.1275
6/12/2019,5.2625,9.135
6/13/2019,5.355,9.0325
6/14/2019,5.385,9.155
6/17/2019,5.395,9.0275
6/18/2019,5.315,9.09
6/19/2019,5.2225,9.0455
6/20/2019,5.265,8.9645
6/21/2019,5.26,8.9135
6/24/2019,5.38,9.0355
6/25/2019,5.366,8.8975
6/26/2019,5.4485,8.7975
6/27/2019,5.4705,8.8975
6/28/2019,5.274,8.76
7/1/2019,5.1175,8.79
7/2/2019,5.0325,8.86
7/3/2019,5.14,8.945
7/5/2019,5.15,8.99
7/8/2019,5.11,9.1325
7/9/2019,5.0275,9.0175
7/10/2019,5.0475,8.8775
7/11/2019,5.215,8.825
7/12/2019,5.23,8.8125
7/15/2019,5.0775,9.015
7/16/2019,5.075,8.8825
7/17/2019,5.055,8.8575
7/18/2019,4.935,8.91
7/19/2019,5.025,8.825
7/22/2019,4.8725,8.8435
7/23/2019,4.8725,8.8805
7/24/2019,4.9775,8.8205
7/25/2019,4.995,8.68
7/26/2019,4.96,8.5275
7/29/2019,5.035,8.5575
7/30/2019,4.9725,8.56
7/31/2019,4.8725,8.53
8/1/2019,4.7575,8.54
8/2/2019,4.9075,8.7025
8/5/2019,4.945,8.79
8/6/2019,4.84,8.6675
8/7/2019,4.8825,8.7625
8/8/2019,4.985,8.655
8/9/2019,4.995,8.58
8/12/2019,4.7175,8.6725
8/13/2019,4.72,8.54
8/14/2019,4.7375,8.5575
8/15/2019,4.69,8.605
8/16/2019,4.7075,8.56
8/19/2019,4.655,8.4325
8/20/2019,4.6,8.5375
8/21/2019,4.625,8.4885
8/22/2019,4.6725,8.5795
8/23/2019,4.7525,8.636
8/26/2019,4.73,8.666
8/27/2019,4.7435,8.685
8/28/2019,4.7345,8.755
8/29/2019,4.7155,8.615
8/30/2019,4.6025,8.5775
9/3/2019,4.535,8.5775
9/4/2019,4.6075,8.72
9/5/2019,4.6625,8.665
9/6/2019,4.6375,8.955
9/9/2019,4.745,8.9875
9/10/2019,4.8225,9
9/11/2019,4.775,8.9375
9/12/2019,4.8375,8.8875
9/13/2019,4.835,8.93
9/16/2019,4.8875,8.8275
9/17/2019,4.8425,8.925
9/18/2019,4.895,8.9425
9/19/2019,4.88,8.8925
9/20/2019,4.8425,8.885
9/23/2019,4.83,8.83
9/24/2019,4.8175,9.06
9/25/2019,4.7725,9.195
9/26/2019,4.8425,9.1375
9/27/2019,4.8725,9.1175
9/30/2019,4.9575,9.1625
10/1/2019,4.9875,9.1525
10/2/2019,4.89,9.205
10/3/2019,4.8875,9.2375
10/4/2019,4.905,9.235
10/7/2019,4.8925,9.36
10/8/2019,5.0025,9.405
10/9/2019,5.0025,9.34
10/10/2019,4.93,9.28
10/11/2019,5.08,9.315
10/14/2019,5.11,9.34
10/15/2019,5.07,9.3325
10/16/2019,5.1325,9.34
10/17/2019,5.255,9.3375
10/18/2019,5.3225,9.3325
10/21/2019,5.235,9.2025
10/22/2019,5.18,9.237
10/23/2019,5.2075,9.2435
10/24/2019,5.16,9.247
10/25/2019,5.1775,9.2915
10/28/2019,5.1175,9.3675
10/29/2019,5.115,9.38
10/30/2019,5.0925,9.3425
10/31/2019,5.0875,9.275
11/1/2019,5.16,9.365
11/4/2019,5.0975,9.31
11/5/2019,5.1525,9.17
11/6/2019,5.1675,9.17
11/7/2019,5.125,9.1525
11/8/2019,5.1025,9.1675
11/11/2019,5.0575,9.1825
11/12/2019,5.17,9.1025
11/13/2019,5.09,9.115
11/14/2019,5.0775,9.05
11/15/2019,5.0275,9.01
11/18/2019,5.0725,8.97
11/19/2019,5.12,8.925
11/20/2019,5.155,8.8425
11/21/2019,5.09,8.82
11/22/2019,5.1525,8.7675
11/25/2019,5.314,8.705
11/26/2019,5.3055,8.71
11/27/2019,5.2745,8.78
11/29/2019,5.429,8.8425
12/2/2019,5.3525,8.895
12/3/2019,5.2525,8.9725
12/4/2019,5.275,9.0125
12/5/2019,5.2375,8.935
12/6/2019,5.245,8.9825
12/9/2019,5.2275,9.075
12/10/2019,5.2375,9.22
12/11/2019,5.1925,9.2875
12/12/2019,5.3025,9.285
12/13/2019,5.325,9.245
12/16/2019,5.4975,9.2825
12/17/2019,5.5625,9.34
12/18/2019,5.4825,9.365
12/19/2019,5.4525,9.395
12/20/2019,5.4225,9.343
12/23/2019,5.395,9.473
12/24/2019,5.41,9.53
12/26/2019,5.49,9.5625
12/27/2019,5.5625,9.415
12/30/2019,5.56,9.4475
12/31/2019,5.5875,9.44
1/2/2020,5.6025,9.4725
1/3/2020,5.545,9.435
1/6/2020,5.5,9.46
1/7/2020,5.5025,9.4225
1/8/2020,5.5275,9.4225
1/9/2020,5.6225,9.2875
1/10/2020,5.645,9.24
1/13/2020,5.6225,9.2975
1/14/2020,5.685,9.16
1/15/2020,5.7325,9.1375
1/16/2020,5.6525,9.095
1/17/2020,5.705,9.02
1/21/2020,5.815,8.9725
1/22/2020,5.7775,8.95
1/23/2020,5.805,8.93
1/24/2020,5.735,8.7625
1/27/2020,5.7225,8.725
1/28/2020,5.6975,8.77
1/29/2020,5.6225,8.795
1/30/2020,5.605,8.8
1/31/2020,5.5375,8.81
2/3/2020,5.555,8.82
2/4/2020,5.5725,8.8425
2/5/2020,5.62,8.8475
2/6/2020,5.5625,8.925
2/7/2020,5.5875,8.9625
2/10/2020,5.52,8.9375
2/11/2020,5.42,8.9225
2/12/2020,5.475,8.9725
2/13/2020,5.4425,8.9275
2/14/2020,5.4275,8.905
2/18/2020,5.6675,8.7425
2/19/2020,5.6525,8.8085
2/20/2020,5.6,8.854
2/21/2020,5.51,8.915
2/24/2020,5.3625,8.909
2/25/2020,5.386,9.01
2/26/2020,5.3845,9.035
2/27/2020,5.282,9.0725
2/28/2020,5.258,8.97
3/2/2020,5.2325,8.9125
3/3/2020,5.2725,8.7
3/4/2020,5.1825,8.7625
3/5/2020,5.1875,8.7325
3/6/2020,5.1575,8.595
3/9/2020,5.1875,8.4875
3/10/2020,5.2225,8.2175
3/11/2020,5.1275,8.2425
3/12/2020,5.055,8.255
3/13/2020,5.06,8.4325
3/16/2020,4.98,8.625
3/17/2020,4.9925,8.84
3/18/2020,5.0825,8.8675
3/19/2020,5.35,8.815
3/20/2020,5.3925,8.8025
3/23/2020,5.625,8.815
3/24/2020,5.615,8.8225
3/25/2020,5.8,8.86
3/26/2020,5.69,8.6275
3/27/2020,5.7125,8.5875
3/30/2020,5.695,8.5425
3/31/2020,5.6875,8.555
4/1/2020,5.5025,8.5475
4/2/2020,5.4175,8.545
4/3/2020,5.4925,8.635
4/6/2020,5.5575,8.5425
4/7/2020,5.4925,8.47
4/8/2020,5.4825,8.42
4/9/2020,5.565,8.3675
4/13/2020,5.55,8.325
4/14/2020,5.4875,8.265
4/15/2020,5.4025,8.3075
4/16/2020,5.2975,8.3475
4/17/2020,5.335,8.3925
4/20/2020,5.4875,8.3225
4/21/2020,5.4675,8.305
4/22/2020,5.43,8.284
4/23/2020,5.47,8.352
4/24/2020,5.2675,8.5425
4/27/2020,5.2175,8.495
4/28/2020,5.2645,8.365
4/29/2020,5.177,8.395
4/30/2020,5.2535,8.325
5/1/2020,5.165,8.4425
5/4/2020,5.195,8.505
5/5/2020,5.2075,8.55
5/6/2020,5.175,8.52
5/7/2020,5.225,8.395
5/8/2020,5.22,
5/11/2020,5.1725,
5/12/2020,5.145,
5/13/2020,5.0175,
5/14/2020,,
5/15/2020,,
5/16/2020,,
5/17/2020,,
5/18/2020,,
5/19/2020,,
5/20/2020,,
5/21/2020,,
5/22/2020,,
5/23/2020,,
5/24/2020,,
5/25/2020,,
5/26/2020,,
5/27/2020,,
5/28/2020,,
5/29/2020,,
5/30/2020,,
5/31/2020,,
6/1/2020,,
6/2/2020,,
6/3/2020,,
